author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1506176595,0,1,1,1,0,1,0,21,1896,190.684063,11,34353,1.005244,34353,0,0
1506176595,0,1,1,1,0,1,0,46,1887,11.097419,31,34354,1.090111,34354,0,0
1506176595,0,1,1,1,0,1,0,29,1887,153.381817,19,34355,1.00652,34355,0,0
1506176595,0,1,1,1,0,1,0,26,1887,59.751215,12,34356,1.016736,34356,0,0
1506176595,0,1,1,1,0,1,0,44,2086,111.052639,12,34357,1.009005,34357,0,0
1506177434,0,1,1,1,0,1,0,88,2080,218.296319,22,34364,1.004581,34364,0,0
1506177434,0,1,1,1,0,1,0,48,2080,194.651713,33,34365,1.005137,34365,0,0
1506177434,0,1,1,1,0,1,0,47,1,227.256192,2,34366,1.0044,34366,0,0
1506177434,0,1,1,1,0,1,0,22,1,190.331285,10,34367,1.005254,34367,0,0
1506177434,0,1,1,1,0,1,0,47,1925,47.3361,11,34368,1.021126,34368,0,0
1506177434,0,1,1,1,0,1,0,38,1896,63.133137,27,34369,1.01584,34369,0,0
1506177435,0,1,1,1,0,1,0,32,1907,360.652801,11,34370,1.002773,34370,0,0
1506177435,0,1,1,1,0,1,0,44,2080,223.104132,13,34371,1.004482,34371,0,0
1506177435,0,1,1,1,0,1,0,24,1907,360.655289,9,34372,1.002773,34372,0,0
1506177435,0,1,1,1,0,1,0,57,1896,361.168102,13,34373,1.002769,34373,0,0
1506177435,0,1,1,1,0,1,0,183,2080,45.982731,21,34374,1.021747,34374,0,0
1506177435,0,1,1,1,0,1,0,44,1,191.579931,3,34375,1.00522,34375,0,0
1506178315,0,1,1,1,0,1,0,27,1887,84.85,28,34376,1.011786,34376,0,0
1506178315,0,1,1,1,0,1,0,60,2080,190.727292,19,34377,1.005243,34377,0,0
1506178315,0,1,1,1,0,1,0,31,1,227.266389,2,34378,1.0044,34378,0,0
1506178315,0,1,1,1,0,1,0,37,1332,209.749988,42,34379,1.004768,34379,0,0
1506178315,0,1,1,1,0,1,0,75,1887,45.997049,41,34380,1.021741,34380,0,0
1506178315,0,1,1,1,0,1,0,72,1,29.955463,50,34381,1.033383,34381,0,0
1506178315,0,1,1,1,0,1,0,90,1925,371.515891,14,34382,1.002692,34382,0,0
1506178315,0,1,1,1,0,1,0,124,1,8.885058,9,34383,1.112549,34383,0,0
1506178315,0,1,1,1,0,1,0,27,2080,139.670984,10,34384,1.00716,34384,0,0
1506178316,0,1,1,1,0,1,0,45,2080,187.193102,35,34385,1.005342,34385,0,0
1506178316,0,1,1,1,0,1,0,25,1907,357.081099,15,34386,1.0028,34386,0,0
1506178894,0,1,1,1,0,1,0,107,1908,135.123611,32,34387,1.007401,34387,0,0
1506178894,0,1,1,1,0,1,0,93,1896,15.131586,43,34388,1.066087,34388,0,0
1506178894,0,1,1,1,0,1,0,27,2080,357.087789,10,34389,1.0028,34389,0,0
1506178894,0,1,1,1,0,1,0,22,1908,360.711979,11,34390,1.002772,34390,0,0
1506178894,0,1,1,1,0,1,0,26,1907,221.629028,9,34391,1.004512,34391,0,0
1506178895,0,1,1,1,0,1,0,34,2080,9.738345,36,34392,1.102687,34392,0,0
1506178895,0,1,1,1,0,1,0,100,1887,357.069167,14,34393,1.002801,34393,0,0
1506178895,0,1,1,1,0,1,0,31,1896,360.787153,15,34394,1.002772,34394,0,0
1506178895,0,1,1,1,0,1,0,127,2086,319.559456,25,34395,1.003129,34395,0,0
1506178895,0,1,1,1,0,1,0,23,1896,84.960486,7,34396,1.01177,34396,0,0
1506178895,0,1,1,1,0,1,0,58,1895,357.087801,7,34397,1.0028,34397,0,0
1506179115,0,1,1,1,0,1,0,34,1,0.038472,75,34398,26.99278,34398,0,0
1506179115,0,1,1,1,0,1,0,27,2080,0.11088,42,34399,10.018789,34399,0,0
1506180335,0,1,1,1,0,1,0,82,1,0.47081,19,34400,3.123998,34400,0,0
1506180336,0,1,1,1,0,1,0,50,1896,277.917176,19,34401,1.003598,34401,0,0
1506180336,0,1,1,1,0,1,0,76,1896,361.849745,12,34402,1.002764,34402,0,0
1506180336,0,1,1,1,0,1,0,34,1896,72.95485,10,34403,1.013707,34403,0,0
1506180336,0,1,1,1,0,1,0,35,1896,221.646042,12,34404,1.004512,34404,0,0
1506180336,0,1,1,1,0,1,0,30,2080,51.881563,13,34405,1.019275,34405,0,0
1506180586,0,1,1,1,0,1,0,577,2081,0.927211,206,34406,2.078504,34406,0,0
1506180586,0,1,1,1,0,1,0,32,2080,67.198345,12,34407,1.014881,34407,0,0
1506180586,0,1,1,1,0,1,0,39,1887,0.748762,72,34408,2.335539,34408,0,0
1506180586,0,1,1,1,0,1,0,48,1,0.868391,44,34409,2.151555,34409,0,0
1506180586,0,1,1,1,0,1,0,512,2081,0.617569,67,34410,2.619251,34410,0,0
1506180586,0,1,1,1,0,1,0,47,1896,72.458623,27,34411,1.013801,34411,0,0
1506180586,0,1,1,1,0,1,0,115,2080,0.55081,38,34412,2.815507,34412,0,0
1506180586,0,1,1,1,0,1,0,52,2080,87.31412,38,34413,1.011453,34413,0,0
1506181734,0,1,1,1,0,1,0,41,1896,9.771319,30,34414,1.10234,34414,0,0
1506181734,0,1,1,1,0,1,0,28,1,65.484271,7,34415,1.015271,34415,0,0
1506181735,0,1,1,1,0,1,0,35,1896,68.88419,15,34416,1.014517,34416,0,0
1506181735,0,1,1,1,0,1,0,22,1896,221.662234,7,34417,1.004511,34417,0,0
1506181735,0,1,1,1,0,1,0,41,1,29.35088,12,34418,1.034071,34418,0,0
1506181735,0,1,1,1,0,1,0,38,1,127.928889,6,34419,1.007817,34419,0,0
1506181735,0,1,1,1,0,1,0,40,1896,221.662234,22,34420,1.004511,34420,0,0
1506181735,0,1,1,1,0,1,0,21,1896,361.680093,14,34421,1.002765,34421,0,0
1506182428,0,1,1,1,0,1,0,28,1896,360.709942,10,34432,1.002772,34432,0,0
1506182428,0,1,1,1,0,1,0,226,1,3.659919,15,34433,1.27323,34433,0,0
1506182428,0,1,1,1,0,1,0,38,1,16.392257,14,34434,1.061004,34434,0,0
1506182428,0,1,1,1,0,1,0,23,924,111.160521,12,34435,1.008996,34435,0,0
1506182429,0,1,1,1,0,1,0,21,1887,61.354977,14,34436,1.016299,34436,0,0
1506182429,0,1,1,1,0,1,0,35,1887,207.77125,43,34437,1.004813,34437,0,0
1506182429,0,1,1,1,0,1,0,25,1,2.304213,94,34438,1.433988,34438,0,0
1506182429,0,1,1,1,0,1,0,44,1,5.319479,2,34439,1.187988,34439,0,0
1506182429,0,1,1,1,0,1,0,27,2086,356.421262,20,34440,1.002806,34440,0,0
1506182429,0,1,1,1,0,1,0,28,1896,360.711875,13,34441,1.002772,34441,0,0
1506182624,1,1,1,1,0,2,14,35,1907,0.673218,18,8178,2.485404,8033,0,0
1506182815,0,1,1,1,0,1,0,30,1,83.250185,4,34422,1.012012,34422,0,0
1506182815,0,1,1,1,0,1,0,37,1,53.581007,12,34423,1.018663,34423,0,0
1506182815,0,1,1,1,0,1,0,90,1887,361.185995,12,34424,1.002769,34424,0,0
1506182815,0,1,1,1,0,1,0,47,1896,26.662882,37,34425,1.037505,34425,0,0
1506182815,0,1,1,1,0,1,0,30,1896,194.990671,6,34426,1.005128,34426,0,0
1506182816,0,1,1,1,0,1,0,27,699,170.093079,8,34427,1.005879,34427,0,0
1506182816,0,1,1,1,0,1,0,36,2080,86.456458,14,34428,1.011567,34428,0,0
1506182816,0,1,1,1,0,1,0,110,2080,71.343125,73,34429,1.014017,34429,0,0
1506182816,0,1,1,1,0,1,0,51,1896,361.495637,15,34430,1.002766,34430,0,0
1506182816,0,1,1,1,0,1,0,48,590,20.337488,24,34431,1.04917,34431,0,0
1506182820,0,1,1,1,0,2,2,81,1,2.902245,23,8179,1.344561,8034,0,0
1506182901,0,1,1,1,0,0,2,205,2086,7.166875,403,6857,1.139531,6652,0,0
1506183119,0,1,1,1,0,3,3,81,1,0.003461,24,34494,289.963211,34494,0,0
1506183277,0,1,1,1,0,3,2,23,1907,0.007558,19,34493,133.312404,34493,0,0
1506183654,0,1,1,1,0,1,0,48,1896,360.705197,15,34452,1.002772,34452,0,0
1506183655,0,1,1,1,0,1,0,25,1887,359.784086,8,34453,1.002779,34453,0,0
1506183655,0,1,1,1,0,1,0,24,1896,4.193241,12,34454,1.238479,34454,0,0
1506183655,0,1,1,1,0,1,0,38,1919,153.463657,9,34455,1.006516,34455,0,0
1506183655,0,1,1,1,0,1,0,30,1896,44.29875,9,34456,1.022574,34456,0,0
1506183655,0,1,1,1,0,1,0,39,1,359.784086,3,34457,1.002779,34457,0,0
1506183655,0,1,1,1,0,1,0,44,2080,9.793553,15,34458,1.102108,34458,0,0
1506183655,0,1,1,1,0,1,0,36,1896,72.993264,20,34459,1.0137,34459,0,0
1506183655,0,1,1,1,0,1,0,97,1,80.63485,6,34460,1.012402,34460,0,0
1506183667,0,1,1,1,0,11,7,30,1907,7.304965,18,8187,1.136893,8042,0,0
1506183826,0,1,1,1,0,3,3,80,1887,0.426134,132,8180,3.346678,8035,0,0
1506183870,0,1,1,1,0,3,3,29,1919,8.207477,50,8181,1.12184,8036,0,0
1506183920,0,1,1,1,0,2,2,36,2080,2.278356,18,8184,1.438913,8039,0,0
1506184004,0,1,1,1,0,4,4,84,1,4.633194,23,8186,1.215834,8041,0,0
1506184066,0,1,1,1,0,2,2,68,2080,4.727153,109,8182,1.211544,8037,0,0
1506184068,0,1,1,1,0,3,5,29,1919,0.002292,51,34496,437.363636,34496,0,0
1506184103,0,1,1,1,0,3,3,80,1887,0.003206,133,34495,312.913357,34495,0,0
1506184127,0,1,1,1,0,7,3,99,2080,2.930556,65,8183,1.341232,8038,0,0
1506184334,0,1,1,1,0,3,4,68,2080,0.003102,110,34497,323.38806,34497,0,0
1506184358,0,1,1,1,0,1,0,28,1,180.291852,13,34442,1.005547,34442,0,0
1506184358,0,1,1,1,0,1,0,77,1,86.474306,6,34443,1.011564,34443,0,0
1506184358,0,1,1,1,0,1,0,49,2080,107.237639,15,34444,1.009325,34444,0,0
1506184358,0,1,1,1,0,1,0,88,2080,9.80169,32,34445,1.102023,34445,0,0
1506184358,0,1,1,1,0,1,0,30,1896,360.734954,15,34446,1.002772,34446,0,0
1506184358,0,1,1,1,0,1,0,79,2080,36.152419,66,34447,1.027661,34447,0,0
1506184358,0,1,1,1,0,1,0,42,1,28.974375,8,34448,1.034513,34448,0,0
1506184359,0,1,1,1,0,1,0,101,2080,360.850405,7,34449,1.002771,34449,0,0
1506184359,0,1,1,1,0,1,0,108,2080,19.440058,46,34450,1.05144,34450,0,0
1506184359,0,1,1,1,0,1,0,71,2086,62.218715,61,34451,1.016072,34451,0,0
1506184838,0,1,1,1,0,1,0,24,1,15.189757,11,34470,1.065834,34470,0,0
1506184838,0,1,1,1,0,1,0,33,1907,93.473241,15,34471,1.010698,34471,0,0
1506184838,0,1,1,1,0,1,0,37,1887,205.384572,17,34472,1.004869,34472,0,0
1506184838,0,1,1,1,0,1,0,36,2080,258.349456,18,34473,1.003871,34473,0,0
1506184838,1,1,1,1,0,1,0,30,1896,170.382558,17,34474,1.005869,34474,0,0
1506184838,0,1,1,1,0,1,0,36,1887,359.755417,12,34475,1.00278,34475,0,0
1506184838,0,1,1,1,0,1,0,31,1896,359.755428,14,34476,1.00278,34476,0,0
1506184838,0,1,1,1,0,1,0,20,1896,359.755417,11,34477,1.00278,34477,0,0
1506184999,0,1,1,1,0,3,4,103,2080,0.010093,66,34498,100.082569,34498,0,0
1506185334,0,1,1,1,0,1,0,25,1896,360.099688,10,34461,1.002777,34461,0,0
1506185334,0,1,1,1,0,1,0,24,1896,83.334039,15,34462,1.012,34462,0,0
1506185334,0,1,1,1,0,1,0,39,2080,359.778461,15,34463,1.002779,34463,0,0
1506185334,0,1,1,1,0,1,0,44,1887,221.703889,19,34464,1.004511,34464,0,0
1506185334,0,1,1,1,0,1,0,40,1896,36.002778,36,34465,1.027776,34465,0,0
1506185335,0,1,1,1,0,1,0,104,1,13.167002,2,34466,1.075947,34466,0,0
1506185335,0,1,1,1,0,1,0,23,1896,190.785266,9,34467,1.005241,34467,0,0
1506185335,0,1,1,1,0,1,0,104,2081,15.192616,43,34468,1.065821,34468,0,0
1506185335,0,1,1,1,0,1,0,23,1896,359.778472,11,34469,1.002779,34469,0,0
1506185830,0,1,1,1,0,1,0,29,2080,5.161169,13,34478,1.193755,34478,0,0
1506185830,0,1,1,1,0,1,0,25,1896,359.728843,14,34479,1.00278,34479,0,0
1506185830,0,1,1,1,0,1,0,43,1887,359.743692,20,34480,1.00278,34480,0,0
1506185830,0,1,1,1,0,1,0,26,1887,359.728831,7,34481,1.00278,34481,0,0
1506185830,0,1,1,1,0,1,0,72,2080,48.127141,50,34482,1.020778,34482,0,0
1506185830,0,1,1,1,0,1,0,52,1887,200.243206,16,34483,1.004994,34483,0,0
1506185830,0,1,1,1,0,1,0,37,2083,286.164931,14,34484,1.003494,34484,0,0
1506185830,0,1,1,1,0,1,0,51,2080,359.728831,9,34485,1.00278,34485,0,0
1506185830,0,1,1,1,0,1,0,78,1,15.211852,19,34486,1.065738,34486,0,0
1506185830,0,1,1,1,0,1,0,28,1895,160.7025,8,34487,1.006223,34487,0,0
1506185831,0,1,1,1,0,1,0,86,1,80.752095,4,34488,1.012384,34488,0,0
1506185831,0,1,1,1,0,1,0,47,1896,162.128079,12,34489,1.006168,34489,0,0
1506185831,0,1,1,1,0,1,0,53,1896,359.743704,17,34490,1.00278,34490,0,0
1506185831,0,1,1,1,0,1,0,36,1895,221.70963,15,34491,1.00451,34491,0,0
1506185831,0,1,1,1,0,1,0,34,1,227.353495,2,34492,1.004398,34492,0,0
1506187180,0,1,1,1,0,1,0,31,1887,358.112315,17,34500,1.002792,34500,0,0
1506187180,0,1,1,1,0,1,0,24,1907,358.088785,9,34501,1.002793,34501,0,0
1506187180,0,1,1,1,0,1,0,26,1896,87.317882,9,34502,1.011452,34502,0,0
1506187180,0,1,1,1,0,1,0,26,1896,358.112315,11,34503,1.002792,34503,0,0
1506187180,0,1,1,1,0,1,0,26,1896,358.088785,9,34504,1.002793,34504,0,0
1506187180,0,1,1,1,0,1,0,20,1925,218.756088,12,34505,1.004571,34505,0,0
1506187180,0,1,1,1,0,1,0,28,1914,363.611724,14,34506,1.00275,34506,0,0
1506187180,0,1,1,1,0,1,0,43,2080,363.674653,5,34507,1.00275,34507,0,0
1506187181,0,1,1,1,0,1,0,27,924,358.112326,9,34508,1.002792,34508,0,0
1506187181,0,1,1,1,0,1,0,27,1907,218.756296,18,34509,1.004571,34509,0,0
